ERROR:root:;valorAPosta;corAposta;brancoAposta;winAposta;contadorAposta;Data/Hora
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 11:39:37.257328
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 11:41:41.892657
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 11:42:12.670907
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 11:42:44.278934
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 11:43:14.003236
ERROR:root:;0.16;PRETO;False;False;4;2021-11-07 11:52:02.260961
ERROR:root:;0.32;PRETO;False;False;5;2021-11-07 11:52:33.962088
ERROR:root:;0.64;PRETO;False;True;6;2021-11-07 11:53:05.545361
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 11:55:09.046606
ERROR:root:;0.02;PRETO;True;False;1;2021-11-07 11:56:41.623205
ERROR:root:;0.04;PRETO;True;True;2;2021-11-07 11:57:13.240034
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 11:58:15.449158
ERROR:root:;0.02;PRETO;True;True;1;2021-11-07 11:59:49.246994
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 12:01:21.374196
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 12:01:52.907822
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 12:02:24.761993
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 12:02:55.357252
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 12:03:57.450493
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 12:04:29.243928
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 12:05:30.059583
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 12:06:01.614242
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 12:07:34.805694
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 12:08:06.401948
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 12:08:37.883934
ERROR:root:;0.16;PRETO;False;True;4;2021-11-07 12:09:39.495976
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 12:10:10.403214
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 12:10:41.976767
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 12:11:43.886445
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 12:12:15.476354
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 12:14:17.822496
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 12:14:49.293127
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 12:16:53.687780
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 12:17:25.246183
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 12:18:27.032031
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 12:18:58.577764
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 12:19:27.992660
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 12:22:03.486628
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 12:32:26.331057
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 12:32:57.010288
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 12:33:28.756708
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 12:33:58.255115
ERROR:root:;0.16;PRETO;False;True;4;2021-11-07 12:36:02.956442
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 12:36:33.478615
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 12:37:05.006036
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 12:37:36.793335
ERROR:root:;valorAPosta;corAposta;brancoAposta;winAposta;contadorAposta;Data/Hora
ERROR:root:;valorAPosta;corAposta;brancoAposta;winAposta;contadorAposta;Data/Hora
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 12:59:58.705938
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 13:00:28.512412
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 13:05:09.028401
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 13:05:39.913875
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 13:06:11.552999
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 13:06:43.459100
ERROR:root:;0.16;VERMELHO;False;True;4;2021-11-07 13:12:27.006220
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 13:13:28.891628
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 13:14:00.408253
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 13:14:32.077521
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 13:16:36.326513
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 13:17:08.121984
ERROR:root:;0.02;VERMELHO;True;True;1;2021-11-07 13:17:39.429450
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 13:20:16.128198
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 13:20:46.298315
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 13:21:17.828083
ERROR:root:;0.02;VERMELHO;True;False;1;2021-11-07 13:24:24.070118
ERROR:root:;0.04;VERMELHO;True;False;2;2021-11-07 13:24:56.482107
ERROR:root:;0.08;VERMELHO;True;True;3;2021-11-07 13:25:27.200005
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 13:25:58.611948
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 13:26:29.266743
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 13:27:31.666769
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 13:28:04.018893
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 13:28:34.553228
ERROR:root:;0.16;PRETO;False;True;4;2021-11-07 13:31:09.763148
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 13:31:41.679405
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 13:32:11.755488
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 13:32:43.611039
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 13:33:45.916586
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 13:34:18.158923
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 13:34:48.154649
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 13:35:50.980421
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 13:36:21.318460
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 13:36:53.487973
ERROR:root:;0.16;VERMELHO;False;True;4;2021-11-07 13:37:56.439524
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 13:38:26.008531
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 13:38:58.165347
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 13:39:28.966737
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 13:42:37.114671
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 13:43:07.673157
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 13:43:38.006034
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 13:44:09.111746
ERROR:root:;0.02;PRETO;True;False;1;2021-11-07 13:56:37.192492
ERROR:root:;0.04;PRETO;True;True;2;2021-11-07 13:57:07.810322
ERROR:root:;0.02;PRETO;True;True;1;2021-11-07 13:58:11.495241
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 13:59:45.303383
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 14:00:15.359748
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:00:46.336117
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 14:01:18.184142
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 14:01:50.177336
ERROR:root:;0.16;PRETO;True;False;4;2021-11-07 14:02:50.827474
ERROR:root:;0.32;PRETO;True;True;5;2021-11-07 14:03:22.158896
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:03:53.433877
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 14:04:25.924860
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 14:07:33.248508
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 14:09:37.076267
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 14:10:08.646692
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 14:11:41.775948
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 14:12:13.623173
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 14:12:43.395433
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:13:47.603656
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 14:14:17.259204
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:14:48.309220
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 14:15:19.918597
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 14:15:51.605726
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 14:17:24.967021
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 14:18:29.077197
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:20:33.595522
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 14:21:05.272998
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 14:21:34.982711
ERROR:root:;0.16;VERMELHO;False;False;4;2021-11-07 14:23:08.862869
ERROR:root:;0.32;VERMELHO;False;True;5;2021-11-07 14:23:40.914347
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 14:27:50.847262
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 14:28:51.858048
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 14:29:22.897596
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:29:55.881645
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 14:30:25.778411
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 14:30:57.464519
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 14:33:01.250495
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 14:33:32.803020
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 14:34:03.826007
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:39:16.461721
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 14:39:46.214080
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 14:40:17.310832
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 14:41:50.775211
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:42:21.696338
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 14:42:53.224174
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 14:45:31.332549
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 14:46:02.614664
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 14:46:33.865735
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 14:48:37.932827
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 14:49:07.680903
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 14:49:39.090166
ERROR:root:;0.02;VERMELHO;True;False;1;2021-11-07 14:50:41.718084
ERROR:root:;0.04;VERMELHO;True;True;2;2021-11-07 14:51:13.981737
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 14:53:50.041492
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 14:54:51.035467
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 14:55:22.586544
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 14:55:56.317451
ERROR:root:;0.16;VERMELHO;False;True;4;2021-11-07 14:56:27.353504
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 14:56:58.251098
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 14:57:29.876113
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 14:59:34.512343
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 15:00:05.604657
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 15:00:37.334398
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 15:01:09.135532
ERROR:root:;0.16;PRETO;False;False;4;2021-11-07 15:03:44.007201
ERROR:root:;0.32;PRETO;False;True;5;2021-11-07 15:04:16.161584
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 15:05:49.331687
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 15:06:21.111368
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 15:06:50.856565
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 15:07:21.823839
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:07:55.031041
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 15:08:24.744771
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 15:08:56.408727
ERROR:root:;0.16;VERMELHO;False;True;4;2021-11-07 15:10:30.303450
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:11:32.360071
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 15:12:04.206682
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 15:12:33.966301
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 15:13:04.924827
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 15:13:35.750687
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 15:14:07.513633
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:14:38.370910
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 15:15:10.202929
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 15:15:42.303960
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 15:16:11.508931
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:16:44.052492
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 15:17:14.691109
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 15:17:45.611809
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 15:18:17.696261
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 15:18:47.376216
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 15:21:23.354055
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 15:21:53.121483
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 15:22:24.597861
ERROR:root:;0.16;PRETO;False;True;4;2021-11-07 15:23:26.674629
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:25:31.335070
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 15:26:03.038934
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 15:27:05.088033
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:27:35.982712
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 15:28:07.575108
ERROR:root:;0.02;PRETO;True;False;1;2021-11-07 15:28:39.101675
ERROR:root:;0.04;PRETO;True;True;2;2021-11-07 15:29:09.068530
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 15:31:14.018566
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 15:31:45.565430
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 15:32:17.161173
ERROR:root:;0.16;VERMELHO;False;False;4;2021-11-07 15:32:48.332759
ERROR:root:;0.32;VERMELHO;False;True;5;2021-11-07 15:33:20.192126
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 15:33:51.314411
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:34:22.389627
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 15:34:54.186993
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 15:35:25.201448
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:35:56.344119
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 15:36:25.969532
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 15:36:57.462383
ERROR:root:;0.02;VERMELHO;True;True;1;2021-11-07 15:44:45.889718
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 15:47:51.815294
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 15:50:27.948421
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 15:50:59.820061
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 15:51:29.611632
ERROR:root:;0.16;PRETO;False;False;4;2021-11-07 16:00:19.962081
ERROR:root:;0.32;PRETO;False;False;5;2021-11-07 16:00:51.907982
ERROR:root:;0.64;PRETO;False;False;6;2021-11-07 16:01:21.787743
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:15:58.315378
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:16:29.212663
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 16:18:34.400250
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 16:19:06.279669
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 16:20:08.079997
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 16:20:39.721095
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 16:21:11.467557
ERROR:root:;0.16;PRETO;False;True;4;2021-11-07 16:30:36.106058
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 16:31:06.190054
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 16:31:37.901414
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 16:44:40.364752
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 16:45:13.100797
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 16:45:45.030226
ERROR:root:;0.02;PRETO;True;False;1;2021-11-07 16:46:15.596066
ERROR:root:;0.04;PRETO;True;True;2;2021-11-07 16:46:45.870058
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:47:19.063030
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:48:52.457515
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:49:53.373901
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:50:24.933360
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:56:40.170015
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 16:57:11.773055
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 16:57:43.707991
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:58:14.667665
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 16:58:46.493050
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 17:00:18.720497
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 17:00:50.592659
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 17:02:23.403605
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 17:02:55.110118
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 17:03:24.720109
ERROR:root:;0.16;PRETO;False;False;4;2021-11-07 17:09:08.302590
ERROR:root:;0.32;PRETO;False;False;5;2021-11-07 17:09:39.959630
ERROR:root:;0.64;PRETO;False;False;6;2021-11-07 17:10:12.245426
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:11:17.926863
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 17:11:49.012628
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 17:12:18.682394
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 17:19:37.432010
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 17:20:09.296439
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:20:40.190665
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:21:42.439597
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:25:22.066513
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:26:24.770546
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 17:28:59.919883
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 17:29:31.709506
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 17:30:01.711582
ERROR:root:;0.02;PRETO;True;False;1;2021-11-07 17:32:39.819715
ERROR:root:;0.04;PRETO;True;False;2;2021-11-07 17:33:10.568050
ERROR:root:;0.08;PRETO;True;True;3;2021-11-07 17:33:41.033717
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 17:34:11.795032
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 17:48:14.137249
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 17:48:46.016907
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:54:28.558086
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:54:59.528516
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:55:32.438590
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:56:03.414216
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 17:57:05.777412
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 17:58:08.180426
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 17:58:37.900454
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 18:00:12.262058
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 18:00:44.242584
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 18:01:46.628632
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 18:02:16.447865
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 18:03:20.009244
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 18:04:25.610765
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 18:05:30.135963
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 18:05:59.841189
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 18:13:17.465264
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 18:14:50.674561
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 18:15:20.436092
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 18:20:32.925362
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 18:21:03.978156
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 18:21:34.875286
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 18:22:04.527318
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 18:23:06.680602
ERROR:root:;0.02;VERMELHO;True;True;1;2021-11-07 18:23:37.757481
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 18:25:11.614095
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 18:25:43.203022
ERROR:root:;0.08;VERMELHO;False;False;3;2021-11-07 18:26:14.998994
ERROR:root:;0.16;VERMELHO;True;True;4;2021-11-07 18:26:45.277179
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 18:28:19.735624
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 18:28:49.293274
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 18:29:22.195172
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 18:29:51.836991
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 18:31:57.741152
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 18:32:27.527886
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 18:32:59.228879
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 18:37:08.700454
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 18:37:38.564467
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 18:38:10.208365
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 18:42:49.465500
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 18:43:22.646322
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 18:43:52.380160
ERROR:root:;0.08;PRETO;False;True;3;2021-11-07 18:44:24.142841
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 18:47:30.658141
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 18:48:02.336371
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 18:50:06.353830
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 18:50:38.269465
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 18:51:08.338808
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 18:51:39.615519
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 18:53:13.624690
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 18:53:46.197044
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 18:54:17.087331
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 18:54:46.517046
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 18:55:19.158627
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 18:55:50.023888
ERROR:root:;0.16;VERMELHO;False;True;4;2021-11-07 19:02:35.167180
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 19:03:36.994703
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 19:04:08.356326
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 19:04:38.455222
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 19:06:43.246463
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 19:07:14.610071
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 19:07:44.773815
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 19:08:16.873020
ERROR:root:;0.16;PRETO;False;False;4;2021-11-07 19:08:48.514660
ERROR:root:;0.32;PRETO;False;True;5;2021-11-07 19:09:19.012722
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 19:12:56.514333
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 19:13:28.521800
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 19:28:02.594270
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 19:28:34.322421
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 19:29:03.687916
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 19:29:35.095381
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 19:30:07.031237
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 19:32:12.734330
ERROR:root:;0.04;VERMELHO;False;False;2;2021-11-07 19:32:42.962536
ERROR:root:;0.08;VERMELHO;False;True;3;2021-11-07 19:33:15.008903
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 19:34:17.557063
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 19:34:49.713259
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 19:37:24.497953
ERROR:root:;0.04;PRETO;False;True;2;2021-11-07 19:37:56.468871
ERROR:root:;0.02;VERMELHO;False;True;1;2021-11-07 19:43:10.207164
ERROR:root:;0.02;VERMELHO;False;False;1;2021-11-07 19:44:12.465207
ERROR:root:;0.04;VERMELHO;False;True;2;2021-11-07 19:44:44.857936
ERROR:root:;0.02;PRETO;False;True;1;2021-11-07 20:02:27.749005
ERROR:root:;0.02;PRETO;False;False;1;2021-11-07 20:03:00.920265
ERROR:root:;0.04;PRETO;False;False;2;2021-11-07 20:03:30.848746
ERROR:root:;0.08;PRETO;False;False;3;2021-11-07 20:04:02.588435
ERROR:root:;0.16;VERMELHO;False;True;4;2021-11-07 20:28:14.095679
